delegator,voting_power
evmos1hz2sc3lgh8jnjcquk3apvl0ghaxtz2y74ts4u9,23808993750000000000000.000000000000000000
evmos1mqvn477n57sk5ukwx2e2ek9j2c04jy9z45dzux,236431796983023046685.000000000000000000
evmos12df9f590mre59q93nrdyk92805h92y7sch3ryk,23300000000000000000.000000000000000000
evmos1vj8mpnqncgtzpnrx68esm7fq5yw6gacakf4uld,232640000000000000000.000000000000000000
evmos1w86y2h8de6tfyy0hdgy2adxvzuyzj3yw9yy56t,2245147062090941382.000000000000000000
evmos1sv0trgf7ar0g0h99mw7she69znzaqv2xaakfes,21862442033071060.000000000000000000
evmos17acaz08rexx3dncf59v30lqhp40a87e20ndl5s,21000000000000000000.000000000000000000
evmos1nzr2alfg00p67f640c6drlmuudsvmx8kfncq5a,207050000000000000000.000000000000000000
evmos1euuayewkull076tzj4vzm8gr754uxe3ky8vxjc,2000000000000000000.000000000000000000
evmos12w2syz6ejvftgckn5lcjsxt3pqmu88347um4nj,2000000000000000000.000000000000000000
evmos10hwnruqrnglke6ur96htfxa7kwctpsjfuwmkgk,2000000000000000000.000000000000000000
evmos1uht0cnudxevsyakgn3pf3wnh7g3a8qwnj5mena,2000000000000000000.000000000000000000
evmos1tvpd4ppqmk0h0geudc4j9hy8lc3vz73scqkq6q,200000000000000000.000000000000000000
evmos1e6plda356hwj2eczzjl0mwksw9046099a0j7yr,19400000000000000000.000000000000000000
evmos1xdwwzz5jgw239880d3pxtc54jkflnjhm8enpef,19213216451579701794.000000000000000000
evmos1aw4gm8z8x5wcuk72xxvxgt0ukljul4wettr47k,1801000000000000000000.000000000000000000
evmos1yhmvm2xpv5ew60yeg7xlgw0q6way6w4wwz57ez,1748450000000000000000.000000000000000000
evmos1aj4fkz0jj3q9yz47m2nmjxtytszq597tk8yc96,1620000000000000000.000000000000000000
evmos1tdtxnd3m6pqapeedc4mc6xv8n6ya0pnwzjgx63,151000000000000000000.000000000000000000
evmos1e68ym0djq34z84knyzfvufnfpgf4yns5quyy32,14253709114032396002.000000000000000000
evmos13xx3ytx868v6x4023qgsuvd4rtrpur37h8yv0a,13200000000000000000.000000000000000000
evmos1k58ltvlr7latmd253s4sdsmh0rphrthcwjssf2,12800000000000000000.000000000000000000
evmos1jd26jh3k53v6cjs2w3jn57ut3tcrv4p8yj3avc,125000000000000000000.000000000000000000
evmos1553u8qdjn58twnkkf20h8q6z2t994mhfk8xn4z,1248993749999999700000.000000000000000000
evmos10yelkwtgl8jad87kmje4u0wcsx07lhp20xpgwj,121850000000000000000.000000000000000000
evmos1scezjmg38f4sch0dxgq5vlv74xwpp0efxumckc,120000000000000000.000000000000000000
evmos1kpwpe5hchdm8rf0p8gdqnqlmh3vzvg8wkktl3e,1200000000000000.000000000000000000
evmos19cj0r29gvkkw6qxcmpv2mz9xjvn2eydl5yrn6p,119749438501826536540.000000000000000000
evmos1xtjwlss84uugzzwqga82ap7dm320u7kjuzrhdd,1125790229816765123.000000000000000000
evmos1qtwy8ugp7tsff7d247u5qtrj0m3trpjhnvjfkh,10750000000000000000.000000000000000000
evmos1v5sq4rdt7uh9swx2zqnptffdaxsz2w4xuvmsru,106200000000000000000.000000000000000000
evmos182p268uyfnt97le8pg2z4nqvzsz8yv8eyqcevx,1030000000000000000.000000000000000000
evmos1nnjd7hdrndrthl4v765ulvevx6djhwwtdg8p4e,102293750000000000000.000000000000000000
evmos1sv65tx5f59ld3mgj325clxhcdqpd4nes3fdrv4,101004639382735977000.000000000000000000
evmos1n0n9ywa0j5n7h5lpdd6eqe5chvdau26lvxpl4p,101000000000000000000.000000000000000000
evmos10thrfqm506s80ml3vsqcu8dzt844kpddrv46q7,10100000000000000.000000000000000000
evmos1dq0pntlz620jx39eq4al3yl2kdx2dkvt2txcmv,100150000000000000000.000000000000000000
evmos1q6nfdr2egu8ms0a4t0wlprrhphnkrkpzrvsq2l,100000000000000000000.000000000000000000
evmos14ff54ja6wzxkllknfk582szjta0nj69fe0y7kp,100000000000000000000.000000000000000000
evmos1xjv4rmv7fj4g6jlh93jlpkkusxlf9hjkf60xy8,10000000000000000000.000000000000000000
evmos10kpag284tc3qdfz459xyxxv4py67u234kzvmpk,10000000000000000000.000000000000000000
evmos1htvval3kxepmc8s6ekcftnnar2hchtq5aypre9,1000000000000000000.000000000000000000
evmos1k8nm9pylfdetkc6v9h72hrdude5rtwlefnn6ac,1000000000000000000.000000000000000000
evmos1azn4wespzq3fdgw0ansg2x023f5z85enp4yvrx,1000000000000000000.000000000000000000
evmos1xn6w8epr2d7s2fznrwu0l927lvjrrzd6zctu3m,1000000000000000000.000000000000000000
evmos1t6433a3p7l8rf9yfv6c475atd2rzexmdzkvc9z,100000000000000000.000000000000000000
evmos1vaky3lkv0l7d4ehjuqdwgryfmuggdzt7nl5lum,100000000000000000.000000000000000000
evmos14wttzyz6vfzgllxmfnzkgxl7mzx8ytafs2lejk,10000000000000000.000000000000000000
evmos1tt39l4pp4dz6r9umvskdwfkmeg6s79eyaszy4c,1000000000000000.000000000000000000
evmos1xulvar07kfq80nkdeh65ezxtzr3uj3jv54qyl5,1000000000000000.000000000000000000
evmos16jzmscmwu6u92vfylmuu3xphkzdvhx346whmgy,1000000000000000.000000000000000000
evmos1jn54w0rvn3t5uum5lpnsr9xn4njujvaacq5xwz,1000000000000000.000000000000000000
evmos1puu6ydr8dg295x55f3nxddgq4j9pd460znjq2h,1000000000000000.000000000000000000
evmos1q692xmyzrc9k4azjgdrhhvmxnzaavzue36kv0h,100000000000000.000000000000000000
evmos1lckv25e5h4ghszknsnljlq40fxfad535kcvmre,70000000000000000.000000000000000000
evmos1h4ss9dcnue9u8g7kvymkhaza4zxt74e7zwhw2t,7000000000000000.000000000000000000
evmos1gmfzlmdv55xftch7y20lyk8pruxcm42lvgd003,6265307374270069000.000000000000000000
evmos159nh0dzljuk0xjkxynd0zdluwvzm5put45q9rh,5142019645487197104.000000000000000000
evmos1wd3vg8uj4f7lnehevwf9mlc0zst7szu5a5adg2,500000000000000000.000000000000000000
evmos1xzkqf8v9hlu3cuwtuvxk039w5qxwdk7a9uap7v,500000000000000.000000000000000000
evmos1wka8fkqmv6a0lzlmw6w3j73sf63djngpegp3pz,4562283444801531056.000000000000000000
evmos144wn0c7dzcuvzxg8v007xz3g6vwdau5lhvs3vn,3000000000000000000.000000000000000000
evmos1tefsqgeeygcprwjtc8jl4aslksj5fckfdjr75r,256.000000000000000000
evmos1w0g7z0wswmsux2f2k5pll06k70rjh7zxqgwlsz,1663581660408276912.000000000000000000
evmos1s4jaexy9hk7a7s56kjhngs5fwpe388p5acalvs,1000000000000000000.000000000000000000
evmos15l02wkc3fk8wjl9ss74jczqu7u3kunvf7f4hmh,100000000000000000.000000000000000000
evmos143creklzclslwt0ug4r3hwlnwpyywscwxunc0h,100000000000000000.000000000000000000
evmos1em2qxn5lqn8udgsckmhp6s529qa3fnfg39wgny,100000000000000000.000000000000000000
evmos1dw4dmzehwr7p3uzz3uj765xvqrr3ucspldfqgd,1000000000000000.000000000000000000
evmos1m2k9lwsgy7u0cgvrqrxmcsp5tee6d0cun4ldqh,8788118909762248032.000000000000000000
evmos1m2vr3d2xvgvs8mhmgt9kx86t2c8k4drrr27u47,7000000000000000000.000000000000000000
evmos1lckv25e5h4ghszknsnljlq40fxfad535kcvmre,70000000000000000.000000000000000000
evmos1h4ss9dcnue9u8g7kvymkhaza4zxt74e7zwhw2t,7000000000000000.000000000000000000
evmos1km38xvjz86t86xxgz5ha4zzgkwaaag7wh0yncw,5000000000000000000.000000000000000000
evmos147q4aneamgavv8839ghl33hyfcq2nud8stvcas,500000000000000000.000000000000000000
evmos1p5650lhupzf9wllenm5nwpl4mycj9p4d4h8wf8,2187486506316149797989.000000000000000000
evmos1v3cu8lv0afr47tt4v8ud2llx4dj6yrnrdhp9zl,2000000000000000000.000000000000000000
evmos1yyqz3t7w8k5qr4upcnmdv9k08vcvsha85a0ssf,2000000000000000.000000000000000000
evmos180k2slw3wmrp8k6e4usxr8weuz5ecesx7r6pfc,1500000000000000000.000000000000000000
evmos18ejvaayjmdhmdxzk90a8qpnxdsns84ql8afyu2,1010000000000000000.000000000000000000
evmos14v69faqe39qyxtufsusz86aav3y49yas6t7qsg,1000000000000000000.000000000000000000
evmos12msncl0ds725f0nvurlsmxmqv8zavwa72uj9d4,1000000000000000000.000000000000000000
evmos1uc8zynxut9ap4wgyeyvwuydxcj2yc7srese6xt,1000000000000000000.000000000000000000
evmos1a4pzuvmz6phulj75nnj2zftsuq07smk6ay9kzx,1000000000000000000.000000000000000000
evmos1lacj3jkfktdldvchs5y4hfmt5np3gmcmqkjqtf,1000000000000000000.000000000000000000
evmos1wh6cqvxpjza59z84vyq0pmjfkmhtfgf57csczl,100000000000000000.000000000000000000
evmos18qv0yjac6mxs40gh3f5yhdsmk9gw83zu3ns3d0,100000000000000000.000000000000000000
evmos1cyuds48vnc24efkw908ltqd2me98gnaq2u2l0d,1000000000000000.000000000000000000
evmos1dtv63vg0368r3qav4wal8kqgk9twx0k8q68zz0,10000000000000.000000000000000000
evmos18jfdznx9y7s0h9lrm8n4tg5942vkxfgqs7kvem,9750000000000000000.000000000000000000
evmos1qwsuvsm55g2lqnryxv58qpynwzn2e6apv80lds,9000000000000000000.000000000000000000
evmos1rprzc2gvsknrc8f9hqajv3wz6u38pgwcf60h35,86395843628511735704.000000000000000000
evmos19jjj3lmz50zllemtcjsfcfj0xvx4ate7dpehuh,8387685614718508395.000000000000000000
evmos1rxnmrc9q8ny93f0nkp9jtahh7wyty3wx5645ww,8000000000000000000.000000000000000000
evmos1x4csfdwd5lpxft5hwynjx02qlxlx6wx2h5zqqn,7964406132900843391.000000000000000000
evmos1ryf65un36le0vwtrgannpus86af4ey0yqy7fe7,77243647050000000000.000000000000000000
evmos1qacq7f538hl3gwm3p5rst3qgndzuwxpfy2z05k,720339723404812711.000000000000000000
evmos1z6u56sjaspy2s6y2rrjmsgpsh7dvmytmgyd2gr,700000000000000000.000000000000000000
evmos1rxz8w52tluyzpkmf5xxkjwxnnejqmz2fhvzkaa,65341840038036615290191.000000000000000000
evmos1rkhq3grg6knrmrcng2uencjahwaztwdrhvhh3e,6357521431934875936.000000000000000000
evmos1856m76klza94273xetahl4qpgekjp8w75u35a9,626110882031900517255.000000000000000000
evmos1p05kujcd5zd8rc5zgxt8nt8csl9ksze0uufeex,59600989335615479446.000000000000000000
evmos1pj27enp3zp8jpmf79y3qxfe80he47tps0qw7p6,59460000000000000000.000000000000000000
evmos19a03f5r2ludd7an9vj8m086tldclh0h7nmdhva,59305084600000000000.000000000000000000
evmos1rdssjhfszuntk7wmzeyk5pq9ytffz8chzcvx07,5843764440502630239.000000000000000000
evmos1xrtxvypdq2rpfjyqnen82380cy55hqgl04v4uf,56000000000000000000.000000000000000000
evmos1yxa37lsymphrgxu7p0x38wu7hvpdqpq3cv7az4,560000000000000000.000000000000000000
evmos1pq94ymr0qlcaglu989kxc2f3dm3f5fje408cdd,55418752100000000000.000000000000000000
evmos19w3jk5hyp8f8d5s6jq37l374374q6n7kmx4vmy,55305266036231369098.000000000000000000
evmos1r8x65zya4cw4zwvlkdvkjwyedeqgve63hjuysa,551982283959185394322.000000000000000000
evmos19w722valjlqpp8v6w6ye9wy56ycenzfmtxvvms,528840923650978034.000000000000000000
evmos19kvej2hvtj7tq2kxwz0srazu6m8g4swq7wfcjz,51940000000000000000.000000000000000000
evmos182yc9gdgtrafr27gredsj8dl07rpyamdkjhgt7,509343184648228861219.000000000000000000
evmos19m5u2r9fvnr8x4unrf3ekktp5gs6x2st0a5gsc,5078278301824501408.000000000000000000
evmos1qaga2tfz704fwg6wxvvnpfqsghl6yl3slnh4m0,50361833212696271990.000000000000000000
evmos19zz46he7dcu7pl22378q6zht956r8f59hvvyjg,50226811219375482076.000000000000000000
evmos1zq7l87u5cp3xqv2vqss7pm9nfykcfwpkc3tv46,500000000000000000000.000000000000000000
evmos1x7t0wk93katmgeuajx6z2p8mr43mdc62gfvc34,5000000000000000000.000000000000000000
evmos1ypknzg5ptnyhezejt2u02ggfngzfkfc9pulq3k,50000000000000000.000000000000000000
evmos1985vl3yczlzenj8prvcjkjcjmnpcqgcvndz6t6,480000000000000000.000000000000000000
evmos1q8ua0dvkhmkp0uegu2yrjsyck7wdwuekargsuf,4401231307813134868.000000000000000000
evmos1820zxas824wc4qjd8cwwadwrncwtweyw0fqzy6,43000000000000000000.000000000000000000
evmos1rnd08l80tccs4z3thgwm7lcnhjfermyts89wqh,425000000000000000000.000000000000000000
evmos1970e7n05v6h508ej6qq3rmwmqqs4yvf23m0sx5,4080195181709467893.000000000000000000
evmos19hs36s2y0uye0cy7vh850tlc4xz2puwet5fa4u,38872743579357788830.000000000000000000
evmos1y4r4csk045kcewrjdxvmw9v8tt9pvq92janccu,3353985544135723755.000000000000000000
evmos19cu0advcckpdpg4que6clx5v9vjwa0jyx3w3sz,317726666047253139.000000000000000000
evmos18vs7ec4nyq3g2y5u5n6mdyykwn9hn2arwtyxpz,311500000000000000000.000000000000000000
evmos1z62xg3ydjpave8mta4edfftseawg2k825zy556,3095425430000000000.000000000000000000
evmos18qy4hgmgh6fsea8vvxqnwycphx93qmrzyh9g08,307468807190000000000.000000000000000000
evmos1qykw6pse9kr046vzsvetltvdh639rj52ecw6wc,3033332217985552186.000000000000000000
evmos1r90l6qh5vavq3yxeev82sznhjvcma36glqfqyx,30000000000000000000.000000000000000000
evmos182e2p8x8q4zfcapm3skujwv6p5tud588yqug53,30000000000000000000.000000000000000000
evmos1zle3r8m2lfnvt3nh6z6a86zufgygxml85llmx2,3000000000000000000.000000000000000000
evmos19y8cen7ya9lmzdcwjnlqm9thd5c3eshn40u5fj,3000000000000000000.000000000000000000
evmos1ya76s2qdj9d5l26zsshqkrs0nv77yuf3fwrt0q,29545059090000000000.000000000000000000
evmos1zanxawja7q2l6q0drhduxqs27qmnrxlqnp9xl7,28280640604885038770.000000000000000000
evmos1zf74l4q7ep64r7shnkdzeavcn4ma0aahlg3ln6,268400000000000000000.000000000000000000
evmos1x57n982j52ayean448kprapp37dk0j9r5az94m,25715285158980010110.000000000000000000
evmos1pgnwdrlx5l7y9rhe8summjdv6njr334teuqgag,25450000000000000000.000000000000000000
evmos1pxuyvc3rnfjn4d90jcptzule7p4f7kg4aqhusk,2486825366183055363.000000000000000000
evmos1pz9jgupv4h820y50dahxmks5d2y04pd9qhzkqs,244200000000000000000.000000000000000000
evmos1pxelh57y2fchgms0e8akgv0e6cd699z4dsr0k5,23000000000000000000.000000000000000000
evmos1yfm7k8rxcvhvp85tcuw6yre2x6gly22zgh4mdq,226428960156799434.000000000000000000
evmos1rah7fceu3tews20nnla2rtv0rtej2ha2qad29x,21800000000000000000.000000000000000000
evmos18vdtnrczg8q75rz6gwx5q38mulm387nzr9mzqd,21500000000000000000.000000000000000000
evmos1qswyvg8l7dr7rn494lmlpg6tampagypca244jv,21305483441333317254.000000000000000000
evmos1xydxmxvp9kw9ntvpefp700094cp4y6vgegkl7p,21191704135101258237.000000000000000000
evmos1zhzg6vy6szuf6a7sydayywluspmxvqumd5xsla,2103823800000000000.000000000000000000
evmos1zje3ytfnccvzppdxqdvw2twvtr2z7e0wk39u3s,20000000000000000000.000000000000000000
evmos1yhz2chmkd8q3j7vxsqgzcwesdp2v8ly0xaen5g,2000000000000000000.000000000000000000
evmos1yrtfm7k9sgdkktua0ntheh6wqu3xxd7vwnnrp3,1966188428907664850.000000000000000000
evmos1xj60wud7n8sz9tkhuqftujrys72v37vra488zl,1929000000875746933370.000000000000000000
evmos1957z0l75m4k5nd7d0myzdxrmzgh3xvvpy3nvdw,18190948077333317390.000000000000000000
evmos1rejgmk6fu3j73pspchglgn82pr3j8jm2659fun,1796596109893347770567.000000000000000000
evmos1phj5g27kgy33hhxwjdxkemy9sjncdywl88ep00,15488863577425540453.000000000000000000
evmos1q3aejvmwj9dxturgk00jv7hkwxld7ny7hm9mz6,1535045304140472273094.000000000000000000
evmos1y9pkzwt7pmcpt4jcqj73d7vjcr9v8hpufarm0h,15000000000000000000.000000000000000000
evmos19m8v6lay2l65zvct2hn0uv7dy5xvth5ckneg34,15000000000000000000.000000000000000000
evmos1zaq8xhtl74usqfxkhj4xjkymzjev898f8klj2v,1500000000000000000.000000000000000000
evmos194usmwcan7z60h89jgvgmxje7m7vevvrpwju8d,148764196080000000000.000000000000000000
evmos19rm00gjgdcfg9qvcxmg9m6z2phfh4kyhv660yw,1486964970000000000.000000000000000000
evmos18n9zv3xge6lescpl22s829v84ey7vcjmf6lp66,1476555525915446863192.000000000000000000
evmos1ph0mmz7vwktywutme4hyhaagw6rjuw3uf7vcm8,14040411258578750985.000000000000000000
evmos1y50d62nyzwl7cxtv0pmxwpy5um4lgh4np8hwtm,13325085880000000000.000000000000000000
evmos1rydnprghaeah2d0zf3r79ugd438r5h5h3w63e6,12598290785451721986.000000000000000000
evmos1z5p26kdvkj6ap24m8f2a45pa9xd7up3yld7tk0,12144443420000000000.000000000000000000
evmos1pj47gma6wzj9djmgn8wkkf2va44wh4vc200u9u,121000000000000000000.000000000000000000
evmos197p4h247k0e9rl8kc0kcru76qe6u3wtqlsalh5,12000000000000000000.000000000000000000
evmos1y09034a9rzf09u8yf7zcmeknundl6gghudhl5v,11581351050957012580.000000000000000000
evmos1ql6q3dn0tmr88qmhd5qcv0h7zyeftmn023muw2,11490186509686908931.000000000000000000
evmos1z9j488aar7hg478kzkc3u8g0v7rt5ceu3klp6j,1142265377293471141.000000000000000000
evmos1yg774ju7eeyz3ccvf7pavfav3h5n7l9xm7e897,1123952633675926855.000000000000000000
evmos1pefyc6c5f60jkx9k284x64k9dgha9wqly7nz67,112120000000000000000.000000000000000000
evmos1pl4uu0mug374uvf09455caetgzf03jyf2h0puh,10855085820000000000.000000000000000000
evmos1yna0teaxltt4crr4s8zpvwq2q7cdd6x2qz72vn,1076620250066672804.000000000000000000
evmos1p4mlcy6mtc5euy2x0rmpdxvu57f9w6pwsllghl,106900000000000000000.000000000000000000
evmos1rc0mxh428e5j86kxampg55dpldywf8wlj8yd4e,10425083080000000000.000000000000000000
evmos1ygwuw4cf2tunurtszmarhaffmw7tmnz38a3p8w,1029000000000000000000.000000000000000000
evmos1qcqs0gdqjvxgunpu7cqqhmjw26ngch0yp84p7f,10278777262872125926871.000000000000000000
evmos1r8yguntqppw8xqxf3j9d9ts2hrzpcjzf7th30k,101276440576366006763.000000000000000000
evmos1xnugv7vrj6xdhzejm7rujg8cdarnu6ke8q7r0p,1000000110426783789.000000000000000000
evmos1q8k5tskxmkxjfmuexq6js37uy2ym22hexpjak8,100000000000000000000.000000000000000000
evmos1y7rpk8hpv8t6gqnpr3e0s3ena3zq2fhpj65ugh,10000000000000000000.000000000000000000
evmos1z95l85devw97qyyj8me46jrkn3u454dr638xtm,1000000000000000000.000000000000000000
evmos1r55dmyly6wg6akchng436aktc2sx434ed77cew,1000000000000000000.000000000000000000
evmos1pvuwtkpkn8rpxgtcs9fj3j3wwltzkeljnlpnur,1000000000000000000.000000000000000000
evmos1rfn0u4sajvuh9cs0y7ahh8hzqlwjmgve57svkk,1000000000000000000.000000000000000000
evmos1rqsxy0kkew00yp2c64t9ec2myafcg33vxfkj7j,1000000000000000000.000000000000000000
evmos1x4u69qjmhgfajy3jet067jcf8kwddgq23nxmv5,835417422908419581023.842827353110870533
evmos1x095gfs2w4jd8jkgmfdx6rllhjktlnl2e74n0m,80176591890981589024.000000000000000000
evmos1gfnhtz4534wzpv7egjaavuu4vjpg5urzj85l6w,7842646155374477655123.683274797915501944
evmos1rl47ls2rshmu90pmxnh74elsg2uuddywv5sk7s,77000000000000000000.000000000000000000
evmos1t0u9grl8eaz0n8nlya8vynslg40f2kp0pq2pz0,66116055262862098366910.346665417809359404
evmos1rxz8w52tluyzpkmf5xxkjwxnnejqmz2fhvzkaa,65341839141438225381134.000000000000000000
evmos1tfsnsm8j75kcth92s2vxf0dz0cmzk237cet0w4,6031106951580643806.000000000000000000
evmos1lakc6afrj2x2de0jc3rd426nx0zvxr574e8u4t,6000000000000000000.000000000000000000
evmos1m74l66kutp474xxwsrjzdzhj83weylq85jvzzs,600000000000000000.000000000000000000
evmos12ztq2wntf6un5sezzwegw0dpy3rt8ewdlevsj4,5000000000000000000.000000000000000000
evmos1uhukzd2ttqxma08wvtktagqlrcxffzdr4l3c4j,5000000000000000000.000000000000000000
evmos1fr22vtkmjcxuz6p04ltwqndtd92u7s7hppavql,5000000000000000000.000000000000000000
evmos1x7t0wk93katmgeuajx6z2p8mr43mdc62gfvc34,5000000000000000000.000000000000000000
evmos15k98pt3pehddqxxzu4hd0dq5cntm2vp73hx72x,5000000000000000000.000000000000000000
evmos1j3vu33x22r2ayp49gp83qql8k8gn4dxyq5a34t,461999999999999999999.000000000000000000
evmos15trn2tvdvf2x7j3466k6ulx7cz4njcrpdq3rlu,4527407253908053029999.000000000000000000
evmos1yhayu6k53qw7q0ws8vj4ujqfm7q8hle7svyzkt,43350000000000000000.000000000000000000
evmos1vgd56jqyzrgh7yauq8nmacupzwkz3ytnyqynal,306532663276638017902.235115147825345834
evmos12hasm5hute658xjrv8t9xvka960y2vflq0r5ry,300000000000000000.000000000000000000
evmos1r5vq7gwr3q2wkqxzndnyny5dfshh9nxtnzvd3w,27534269965781939345920.694244472722650176
evmos1au7vhh2s8uev34a0fanp7drjylxk0ed6wcym5f,26008291501397464100.764260522893058994
evmos19e53dt5r9w2mstt32jnj43xrxlyprnc026y0sj,2375000000000010000000.000000000000000000
evmos1uqr4xfdxvmumkvgekseaz5pelp3alk9qvn6y9u,22682323343196762228660.297933068320356391
evmos16g42qzumxwrau7a3whjrnml9ar5dqpkxq5wupr,219095476047244292721.115123318483742699
evmos1ndz9rydvfc85yv6etvq8nllx3ajzzp46fj0hz8,201005024901579516474.621681815412971498
evmos1z867ljt854e7qznmlmmaqzd7vnkl7mt8l6p7ln,2010050238965543969.918496968561644872
evmos1vpy5chq9srj43mulj9ugy6hy4hfg5q6ljll5za,159999293114123863728.566883758071243195
evmos1dduc8qj5vrh2h7xmcqq6j0d4tg7smakaqqpsf3,15000000000000000000.000000000000000000
evmos1slj6840aw7kr0jmh77kaaav5cfcgeyt25f4u2x,142297916372657237625.998673188828700541
evmos13wvnu5xpmn3wg6y6sfmyhz0e83l9k59slh8k0z,139688429527698914725.479418361075476950
evmos1yrqej5lpcswdw2sfcs94g9ljplngdqtuhp48jz,139144668759137984317.508184125397288175
evmos1krkkt4ddepnrcsgpvr8qmf7ztyl0cw20tqkxme,134752127660770044169.202179617490477199
evmos1lp2z3n0saz2g672arkacmssd9y0wdpdruj6n3m,134611007231792218317.712900491150749892
evmos1cs4fceuxmh5lwhnl8c7ptkl5qe9awyedak66s9,133377866592557397826.522618151840833021
evmos1yadp8a968e8v8qrv05r6es4lsqn8wwv4mxexcr,11561660689917327005052.464155572286132254
evmos1g8dew7t27tfregxzc2qcrughycx83jlu9khwhx,105973299186868877220.516050099600661222
evmos1uettjns7c5xuuuncdnhgszzhjxz8py90dmcywx,102130000000000000000.000000000000000000
evmos1rkr70ukuftxy64x7t770tygefwkz4eprwyjl8p,10000000000000000000.000000000000000000
evmos1w9sjw3cxdnm0hurcpc2p03y26etcm5yj3upzl6,100000000000000000.000000000000000000
evmos1t6433a3p7l8rf9yfv6c475atd2rzexmdzkvc9z,100000000000000000.000000000000000000
evmos1gdw3jy55e3st0ys3qhm7gzg7jtzrzk3t3llvzl,1000000000000000.000000000000000000
evmos1sra42qx5f8pwuvg6mracap7p626kerqcc9sks0,1000000000000000.000000000000000000
evmos158afsrad65upp0yn95nv6vvuepslgept3dlmv3,1000000000000000.000000000000000000
evmos1fz620uhcn958jqw08uyrluln9k6w7pv93cw8wj,1000000000000000.000000000000000000
evmos1n9w0t3n5kh47k28lpug0msmznk3udzvcesqvvj,1000000000000000.000000000000000000
evmos1fsjea60xn4xhne7m0gglgcqywnjaln32qedlnz,1000000000000000.000000000000000000
evmos10pm4kkga5h4d9zzt6u699mkwr84m8x9zug0cwg,1000000000000000.000000000000000000
evmos1jy5mnk7t3uttaqdhe53tatw9lg3q8cez49k4ze,1000000000000000.000000000000000000
evmos13z54u5rtcf4vysr0ew9ynnkp5k0qnl6gx2u5qp,1000000000000000.000000000000000000
evmos1mgx25qw8xrf5cecy6kzszk4p27em7f2znwd9hc,1000000000000000.000000000000000000
evmos1yc38sdny5yx7wdepcqskk2pavecnznfq046csh,1000000000000000.000000000000000000
evmos1ydphdqrhl6xutf0ckqpcnpgeqfqr7mwn65xx6r,1000000000000000.000000000000000000
evmos1lah0jwq0fg62zpn4xksk5cfyaur0wkgfhpj3gz,0.860113875476038524
evmos1f26slsce28vcewrnv52y4y03lgpmjdh7d6735e,0.679492891447205711
evmos15k7fyd6v5ms375vf06y2ykdmk287a83hvmfjg7,0.670368173582380272
evmos1q6nfdr2egu8ms0a4t0wlprrhphnkrkpzrvsq2l,0.633314969161949391
evmos1pk5td5e8et8yz8xrhtq77xmrtuek84reru9fv8,0.308557408007906057
evmos1uxjeh7fawef8l3aet28xu02wcavyhkn0n664al,0.110918498521456070
evmos159fhc8e7jxqh9puk6640ree2qayx4fquhhhuzn,0.032452111080325322
evmos19z2ktgjcwwrjdj226t5vhxaefjr9m7fv493enf,2000000000000000000.000000000000000000
evmos1xpu2a0us66uw9t0798en64dunegn30muz38h7s,2000000000000000000.000000000000000000
evmos1zha88aa7m2uc793avhpe6qukfxnrf2jgruafy9,1990000000000000000.000000000000000000
evmos1q6duwd8txmf0qsgcp7yql35smyfpxul07cfapw,9462170366771254500000.000000000000000000
evmos1mj5cmvjt7huq0a2snnd47pq93wxxymr283v6m5,9100000000000000000.000000000000000000
evmos1980lrk9esfc864n4kxcchcjew04ye3tpkq74aa,87807759336165099900.000000000000000000
evmos1hq390g03u3cdhegsewmxp6pcc6zm5nwpcradng,85000000000000000000.000000000000000000
evmos1w65464yu5dke2h0jcuhkjd5smrj349xszcp8de,7705091553396799819578.000000000000000000
evmos1ct36xgshqzezxe3lpdjhqkhtmmzgsdmx9c5r6q,65000000000000000000.000000000000000000
evmos1tj8g4kg7n7n6auu2n5u9yhk8xmgk03hqdm00u9,63390635099876944332.000000000000000000
evmos1sth3kyst3xrkq68lvzthxg6cttyg63hqfu0035,61540000000000000000.000000000000000000
evmos1jpscnjz8zjm7fxvayhv5zh8hwuj63sehtwju4v,61497353275484478036.000000000000000000
evmos1yfh63xz4pm6gxy7nt8vs76v3gqv238mnj0fxqd,60000000000000000000000.000000000000000000
evmos1xurn9wk83d35m9u893jjr6pnc8r4ay7c7x393p,6000000000000000000.000000000000000000
evmos1cne57ggp9kzphnj8yuy5fkuf58sxrqfhlpput2,6000000000000000.000000000000000000
evmos1x9xt5k66jd2f5k7zd809t4tx6k2vpnpmq9y9d2,5800000000000000000.000000000000000000
evmos1tt8xaktxkl54va4048dp7rxwj4z5fqwwqfsffk,551780856273114736742.000000000000000000
evmos102a6juf8mey0qh297ducamvf7u0uc5ke6tt5du,55000000000000000000.000000000000000000
evmos18cy58gmj76zfe42v6klsc8lgn87s40jrr5rfff,528000000000000000000.000000000000000000
evmos1tnk4c86an6l4678956wcdjxx593ueyjdh6qkyx,51367218770010150000.000000000000000000
evmos1s9w9k45zkewgynm07vp8rfq5j23k0ulh8vddv4,50900000000000000000.000000000000000000
evmos12p9pvujjq77a7kj0ha0xq030vwwn44rxyjc2vy,50200000000000000000.000000000000000000
evmos134zdddyda004fae9tvva9s9rp9tgm8uwtl0aeh,501000000000000000000.000000000000000000
evmos13tlqg3xpty8rfy8geulsf5rnawrv4v6rgamkpf,50100000000000000000.000000000000000000
