delegator,voting_power
juno1x793e5q670l5aw8yf3sptzp3e7uvmjv0w0tjlx,105670.000000000000000000
juno1353zle3m6qwz2lfkvq38vthynmypeuhpk65z2w,104312.000000000000000000
juno1s2z0x9h5h8l964r36zycjmsqlksrgghdt9tquc,103019.000000000000000000
juno1qpjy3x2peyvrjk5rkh2x2k3p07gkr3g2hef8qp,102.000000000000000000
juno1j4d420ra809yxlw2lqzv9may7pcv67l4ez3lwf,101315460.000000000000000000
juno19t8cn7f96pj97myxe0w4l49refu4s50c2fdyfa,100000000.000000000000000000
juno1fuuuvgwsrrf3zy46azu22kzrskww9fteguufse,10000000.000000000000000000
juno1p0dhhln50raxevmtv2lpft5s7zt2lm9qgqyf40,1000000.000000000000000000
juno1fafltcjj3m3cv7jph2sesfkndrfgqk6d5kqhnn,100000.000000000000000000
juno19vy9ez6l8nufjj8gewd59qwgvrhjh2e26lzzxv,10.000000000000000000
juno19nm2q9cj0eqgqzf8ws0k8c9feqxpg5d2wzag20,94993750.000000000000000000
juno180qhgwdjtqaav5f70du33nu6seasu2tzmx5gj6,8811952.000000000000000000
juno1d26canxkv8qk6ze3nylfkhkhve8h4c5x5qp24n,8808624.000000000000000000
juno1t8fhayzedyx0kq30rpurlgl77rj0ddpcv2x7jv,8390714.000000000000000000
juno1vdhpc2e8k6u8svkxc0tnfs38j4x2gdsj5uef3n,8000000.000000000000000000
juno1x7xkvflswrxnkwd42t55jxl9hkhtnnltyvvew6,788000000.000000000000000000
juno1pl7kt82s76zdkqcdnk2rzcfalyy9m6w28mq5ry,7800000.000000000000000000
juno1xppn98w0gg6wl0q2g2nasmkqlf2elwpkfv2rnc,75000000.000000000000000000
juno1r3ac2czp0wpprganfvajqng0lntswa0lfmdaud,750000.000000000000000000
juno18x0vjadl5lpnryhwk3reylefhrj57uat6mn46k,7200000.000000000000000000
juno1g6fy50plvmrnervvmmswtyq83twxt54u2g6m4f,7189253.000000000000000000
juno1teslg8qjxcxg7jyrg8szn7lfvwpa33vlerl9vd,7107629.000000000000000000
juno1qte2kxnq9zhfty44yym8tnwl7636s43uj05ksy,70179073.000000000000000000
juno1t66d4thfctrksdkdve4y7r3h06e5llwgf8ftzd,6900000.000000000000000000
juno1tlaea2had6dyw3z6xyj7sjkgfsqhszh55ty6cz,65152834.000000000000000000
juno1xwnpwld9ldhn6vdnk4ny5pw8nezmv2fefdecxk,64200000.000000000000000000
juno1x8chd4ejed8zuxrnrwwf97yt2n0x44cgzayq9v,6366700.000000000000000000
juno18tjj8ang9pelwxhdj8uuta6pchz292suv94sce,632000000.000000000000000000
juno1v728l4mwumxqwhxye4x59hmx0ddcajfmznl24n,60900000.000000000000000000
juno1pzwe6zqqg2t4266aqq0m64vklg9w2vyeps6d92,6058769.000000000000000000
juno1y895wujvctese26gylm74e4wej9q3r40yser6d,60000000.000000000000000000
juno1trc9rnkda5jh0mg07ug9z9tss20wtka6dcn44c,60000000.000000000000000000
juno1w4fp9kreauacx7d2k74mhsmx63q9m5w3xz58l7,6000000.000000000000000000
juno1fcq5w7x9snn67yfr7z5g5h2hjcm62a76q4uu69,6000000.000000000000000000
juno1dkdgp8aq9h8fpeaavhlfpykj2z359dkn43wa3a,58332532.000000000000000000
juno1dc0ag678r7cd5dmkr2rjg7m5ljusn9wrafh67u,5800000.000000000000000000
juno1rxvnh0zfzp6tpandg75z4mcze7rkme0ylfzx7a,55000000.000000000000000000
juno18ltv7p7323vtcx9j53gytytjsum37q50p5vuyx,5280000.000000000000000000
juno1thhcfakl9nce92tzgl6c0vhvt76ddugqx5vxhm,51737773.000000000000000000
juno1pu0q2fq6s823u7kt3ljtgs8vt58kkrwgksjk75,505200000.000000000000000000
juno1pfs7zdx8fgrmlupe3cglw7yzv2n2zcyp0vynpe,5010000.000000000000000000
juno1ze2e8f4gptrttluvayhd8fjccsw8gm8v3rnf6a,50000000.000000000000000000
juno1zut6u8z4dhzaxzu252ufe7fxudcx97cpzmc9uk,5000000.000000000000000000
juno1g9rgjclv3m3x6ghpn4rz6tjfdrh287waamkh5h,5000000.000000000000000000
juno1tg7gk2c2fre70dp02qlq87v5edv39d4dtkclm8,5000000.000000000000000000
juno198wl3qc0kqzafcnmppkd8pmpgfngwnkgsa09ts,50000.000000000000000000
juno1vnfvs3qjrsavaqw6czcysh5v64sqjf48awracs,466257.000000000000000000
juno18qw9ydpewh405w4lvmuhlg9gtaep79vy2gmtr2,45268055930.000000000000000000
juno1ztp2rft27ca4xv3trwe85k27nsvgpqeyp4ca34,44500000.000000000000000000
juno1thvgkh8zy46fh7mc357dnm8n9j0v8yannhu0gv,43000000.000000000000000000
juno10zrrktdguf4tdpju77htzqgtgquysr6vawpeqr,4000000.000000000000000000
juno1dfywue262w87kynwmpyv8k5d37r92lueqww3sa,4000000.000000000000000000
juno1zp4ugh2zlgwdx4wldgez8estq3ge9w90v800fs,4000000.000000000000000000
juno1298h9dm4sc4vhwp38vfxtxhw0swg4ln4g0jaxw,39076872.000000000000000000
juno1zrxtzvufnqn2ansjqllwf70d26ryqzpztdxvyh,37465204.000000000000000000
juno1pm8jhqcmjhh85u5ja0yqcahk42n5dsgc75ucsj,3400000.000000000000000000
juno1xh9usrq3k07hph0f0ptfp0uq30048czvhxstmw,32000000.000000000000000000
juno1z3dd7dhpgppnh3gls6us64wecypu2s4vx0mwum,3200000.000000000000000000
juno1tly6hw9unne8e7e438peywv3s099r8thkeatfe,318871.000000000000000000
juno183nnun3xl7amzskn3apmnx7h6gwr427c2pn7gv,30240060.000000000000000000
juno1q8568awdzem73m0pptfvmga00m37mr5c63qpje,3000000.000000000000000000
juno1t2j58qpfltwvfqyffudhrl3y9pa08t6qaxfyuj,3000000.000000000000000000
juno19dfnmlgs5p53dx7h256mvgmcr75yphaj7v6r6v,3000000.000000000000000000
juno1trke0jkyzaxjsep2qyya0d4k0jeeem8yjxr4lm,298687.000000000000000000
juno1py4exvd5wxh0z32emp5rlw6tc4ekr4kr4h0ca8,28000000.000000000000000000
juno1dntn0ef5e6ng53nw8p3hadg2kwhhpyu8wwu3xx,2683010.000000000000000000
juno18pr992xxu9qw2f5zq49yyunhaxqr6tqu375ca4,26500000.000000000000000000
juno1f5vgyqx0hvpngvx2dqpeqeer4wgzhld236qfs3,25416365.000000000000000000
juno198krlt4uc76n050p4f75c28wl3rtw53mh0gzxr,2503967.000000000000000000
juno1g6nn3agajvs772lp780z7hvdecrdwmq79np8hj,25001000.000000000000000000
juno1wzgyf9esm5f3pr6qc9ykvh5klyjkawen88v726,25000000.000000000000000000
juno1qtj9z8w2r8p2nc2dasd965zy3tlpe59nkqw0ns,24984994.000000000000000000
juno1f4cc9mu7gc0r4s9nkum4wfsv0dsdyzf946f43r,23224935.000000000000000000
juno1ya9hmuyd3zv263e3dvzrze5vg4v85dz2z0kwpl,22272538.000000000000000000
juno1848skhpf50qfqcwkrvrp74xqeuudqr8d4d6pxs,222232682.000000000000000000
juno1tugm892unf8w2hm0u0pc04xzrmplktgw86q04t,21860068.000000000000000000
juno1vc2x9gzm9guu8dwrs7627wamv75a7y8hkjxkej,21744667.000000000000000000
juno1dcvdsr8uep23ms78jad87f307kudg00ah23xxd,2102000.000000000000000000
juno187dpxtrq92qt8ml37d87dp8wuhsgn4573gpzm5,20168400.000000000000000000
juno186snhx9rdwm0sfv4acyww2j4m6ecw36v7a0y9m,2000000.000000000000000000
juno18xgcl840v6kz2lmk43etn3mmg7rxhns9ltxv3s,2000000.000000000000000000
juno1gvjfwh63czaj30kqzk73vv34qegcvrcft7ff32,2000000.000000000000000000
juno1qly96sy3yklkwv6cf4he5ves4qu8yn58v6sm42,2000000.000000000000000000
juno1y95m3a8um3uhcjgdr6jw4hs5hz6ygl84eezwfv,16867937.000000000000000000
juno1vn5ztrtdnrzm8thf9h59scdc8jpfypm30vw6c4,15904095.000000000000000000
juno18ennzdayt5958a0qda7prw04dg05zu3l44fc5k,15879763.000000000000000000
juno1tydgc75vyyqnzzcc79fufkenvuwjc3hcew9e8p,15870000.000000000000000000
juno1txvudzsfnmlpkgm028yxta6s6vesdcu2sl6q6h,15000000.000000000000000000
juno1vfwjkxdf8fdxkq4xrt7xx5c9a7pfhxyeh89hzk,142626802.000000000000000000
juno12mwqeytdm5c8v22e9skjeltw3hql5n9hzcju0u,1396967.000000000000000000
juno1xkl6dvdd6f2mghcmkje2grjl0pjxe686pvz365,13100000.000000000000000000
juno1yhk99r2y5emm7pq67exwf4gmqkmu39z92avshm,12500000.000000000000000000
juno1ptg3dwrukw3nzygk20zzj555l633vw9ypadh8u,12272772.000000000000000000
juno1rk57hh3nsnqre55h44q2zn76f57q39gevgc4rd,11466886.000000000000000000
juno1pynvf0cpaeysqkqrdd733ynuh96p43wyvkahrw,112869336.000000000000000000
juno1y6603qh08ttze6vaqr3ucmclq4xxj88xypjlhf,11000000.000000000000000000
juno1g880r8ntrawjmjwza8t4rw2xwa3grgl0z70n3t,1100000.000000000000000000
juno18rjdnup5ak6vdckttqg8gtqwjet2kgellqdvd3,10931274.000000000000000000
juno122e0tnv79ng6jaw7a3yfuyrr2swapxjwrv7q0u,10909839.000000000000000000
juno1ds0spl74p7hvxt039s9mazygrpg6f9aszspjqj,1090177.000000000000000000
juno1y92llc8ca94d0cu02s72cdwpqqfks2dzcpc379,103000000.000000000000000000
juno1gf32kjqa742hmrvwp3swxxks3kt3m73zmakss9,1015000.000000000000000000
juno1p2n2lnr9vzpx9jfjcm0yeeff9y3gjn6nfzl2ru,10099999.000000000000000000
juno1va6r62ul3yqqc5xt0v59np8mlr7m5pxe7yzltl,10000000.000000000000000000
juno1v3yz47qhzyz6ff0357qywzydppnky0wcy76rmr,10000000.000000000000000000
juno18aktntmh6tmj4zqyax7eet09jk7756l9mr8lyn,10000000.000000000000000000
juno1dxs250t8yhap45gghasd5xmdd4lh9mcyrge5g3,1000000.000000000000000000
juno1xhffya7wzj578hwkha8fygeaxjth93q0pmadl2,1000000.000000000000000000
juno1gtlv8tlm8wnacr2z09lccjyecf8rcrt8lfkwtc,100000.000000000000000000
juno1g2mjkrugdjr0h75cwg9ml5r8ynltd4z9r42th3,10000.000000000000000000
juno1q3swta9ekl0nspcan92fkwn72qmg26htyzht9e,999999.000000000000000000
juno1qvxj2fmxegqleyxksm90nf3ry5z52m02cp2djt,9848793.000000000000000000
juno1q89hpqmjy6w5dp7pknywx6dlkavr4jvshkuwhk,85557.000000000000000000
juno1qdcsdd7w07skq76x5r9c3z22nf9rq3hkks62dl,7586926.000000000000000000
juno1qdqgnhgv8054wqe2g4w7xkffahw0h5p3wdadyl,7257187.001892104202267293
juno1qsv6r7ezr6udttstdg4lfsc6kyep9yrd4httnr,68623740.000000000000000000
juno1q0y2n4d3td7039mqumkxdynjlm7c3ww5662y4f,6523021.000000000000000000
juno1qq3446rvwrw98vt07lnhw83gfyc4mt24c8tm8n,65000000.000000000000000000
juno1qjy4x99m07yn7eazzef0e0ks3y09zvskd72kcq,6247293.000000000000000000
juno1qqwwxcylfsncw45jpavh0s6065dnh49jp27m8t,5900100.009306141434643568
juno1qyqytwc2gt9nreh45hu7a5960c5u3tqf7k7wy7,5200000.000000000000000000
juno1q3szx52wwjk50639khmr7kk22lhflmnxdj6wql,50000.000000000000000000
juno1qte2kxnq9zhfty44yym8tnwl7636s43uj05ksy,47239978.000000000000000000
juno1qz8t0s89h2wgz7sfasnvkglmc0aclx4y2s3u6c,405252.000000000000000000
juno1qssjwwjedm9hvm30e66kgrxx5jrvhfr6jnlmc7,40000000.000000000000000000
juno1qz0zp9zsch9awyxjsvn2yc709d7fm7qaemmccv,33729960.000000000000000000
juno1qzykvvrv9nu0s62pw296j9glgunjufwkel9svz,33603534.067325066681748928
juno1qvmw4qwg566322ns0krcf8xgrsfj07pxz6ddum,3334.000000000000000000
juno1q2w2mpske2pfyttv2ta3efpsf6rvxj0l68cy9a,31010000.000000000000000000
juno1q3350tgu85vj4jf0nxgkxpa2eczwacmpen9qxe,30687089.000000000000000000
juno1q8568awdzem73m0pptfvmga00m37mr5c63qpje,30500000.000000000000000000
juno1qw5ymw59v2alcxq2d322y5rukdp30duhkueaa3,30239279.000000000000000000
juno1qsxhkvs3yw8tt6vh47x55ds88842eqnm59wua6,3000000.000000000000000000
juno1qdqpcnn27cxndwr3z7h2m3h7g65zu7fnc9g2aj,2855516.146406029058433503
juno1q3h06k2hjvs4k5sr844cstunywtw9uvlajttam,2600000.000000000000000000
juno1qrvlq6tqkdlv5el80gy696wq7upz2akpt4a87u,2594340.000000000000000000
juno1qn4p8ztg06kqs6upqfyq8wmr9yec2mzfr0f8g8,25200000.000000000000000000
juno1qxavr04pqm9j80sa9x3qs8eelde4dcx3u99k5e,2500000.000000000000000000
juno1qyz2t5qxl4qkzedd8x9lu4dv48rsxxsmy266z3,2454226.000000000000000000
juno1qt5ejgq2fza0fsr40a8pwu40e2n9a5f8xqpese,24000.000000000000000000
juno1qp6552areqva2f65ff7rnmxtu0d3xkhdygndfw,23900000.000000000000000000
juno1qqrnzytacq9gah4a8697lfr45wkmrzmpc2nw0l,22028769.000000000000000000
juno1qvd7dlxreh7yycj3s36mu0cpmqk766ujyzclnn,20500000.000000000000000000
juno1qq9avn98wcmwkrkxqfdfmz95s9fxp6dggcdmlh,20080000.000000000000000000
juno1qpwdajwkhg3nlc0h0c29dpfp9xuajhak30ag2w,20000000.000000000000000000
juno1q07jt0cl09q79m22dsvz8euchql8ytvjlhhspn,20000000.000000000000000000
juno1q0u7r9t93z60fd5tkc6kgjmq7xp976kg44ca8v,2000000.000000000000000000
juno1qdy0v35klntzkjw0kqxpvjt6y7rq6xtr9khx38,193.000000000000000000
juno1q8agt3wjqc3jxanjgasdec2s9l65sxqa7fh5n5,19211174.000000000000000000
juno1qwlx64res3epry3jukdld3uwzx3n2aplwa3k7y,18152869.462929276883522944
juno1qxsglx7mrvvx7m6tqp320dnegldkstpfregq5d,17142259.000000000000000000
juno1qge7yt898l4xvt72rtlcrjn5pyyhe2q06anmtd,16500000.000000000000000000
juno1qwcnt7nu7s4tvwp3qj8s2234qnfx036svx9ura,15844223.000000000000000000
juno1qnc3zk9qmstucrt68c7pp8fhurxgedyas2a7w9,1510000.000000000000000000
juno1qv5mgpyfrr5lc5leqhta4d249e9svh8cpvt6na,14628881.000000000000000000
juno1qwrpz8zmmwmnsfyknmsjnd9qpnllfhhfen5n6k,14542752.000000000000000000
juno1qgtadarnx4gnjm6e3za7qphe3lmveygsfpzez9,14360000.000000000000000000
juno1qyk09jge9q25wemkg5adschs3uflvhkn7nsyk0,13601597.000000000000000000
juno1qyzh6qtx8gvyt5yjljde6agwg5us5j8fyp8qkg,13400000.000000000000000000
juno1qwrencstpqk3mytuwn8kv3dquv9dtfqwhvccuz,12092510.000000000000000000
juno1qwys2fkxmpsp5yesu9yl6nt7w38kgfzl2vd8ng,1131224.000000000000000000
juno1qt3m5w8yckquzsz9thkc3pelygaz38yue37n7s,1100000.000000000000000000
juno1qwrgdvpwel4zvh6shnw6eezqdn7086zdkaz0sf,10796993.000000000000000000
juno1qt8ezujlxra9m4fqj4542vmfp537p85nfke5xk,1013500.000000000000000000
juno1qfzpwe7nwytfrknqtxgvz0s7t6rn07t38ckh0v,10100000.000000000000000000
juno1q9hcfy6cpck04c2as8j58yvtpsjjtvc5vhw4vz,1010000.000000000000000000
juno1qpmlcdjun6ya06e8snj4anfeczldkpdpmmtp9p,10010000.000000000000000000
juno1qgcrc6lgfycffdre09fwp4t35lkcags6hxyvjn,100000000.000000000000000000
juno1q5fqy26g9snvq88jek7wgqtxy4nxrauwcwzeqd,10000000.000000000000000000
juno1q2chkzvdu7l5fsd4f6dy8kkz33ea5d605jmj88,10000.000000000000000000
juno1q2htz6megtj3veew9qmp3vtup3hkacznh2zmz2,1000.000000000000000000
juno1q8cmrmjzmplpm9pdt0x8sqm78arhhhxqkm9cgv,1000.000000000000000000
juno1q2xrclw94rrx8x75wftrszak0d5n75ac9ht5js,1000.000000000000000000
juno1q2fdplkfjw0q6qfv3j7nx5ssg82kx6hc4dsw8a,1000.000000000000000000
juno1qp0ml825mxfpgeflltgqwvedywzn0u0urmn8ve,100.000000000000000000
juno1qrxlnlksrjtwkzxpeynu7vtf63tgfp93n3rgay,100.000000000000000000
juno1qgssdyzd529aq3g4qp54a6g2jl2wcp0hnsll6l,100.000000000000000000
juno1qdfdevp9nhw6ka6fp48e7pn7fe3fnw4mwwmhxh,100.000000000000000000
juno1q3hf8tgvrfguqrwwr0jw6auqp0jdquw0xxacl0,100.000000000000000000
juno1qtw2rrx3q002f9tqxe9q8chceyh8uumfyqggqk,100.000000000000000000
juno1qqe6l2z44h2eczggpgtxtwxhqzy08gnfxwgu9n,100.000000000000000000
juno1q8w9h5g3yddcy86ca365js58gf22ztrmt70yhv,100.000000000000000000
juno1qgxy4js0ryp3av0vn96q8h33frh5l4u58weleh,100.000000000000000000
juno1qyxwcqw5yz0hx3tl9z5hyej32avjhfceduxngh,100.000000000000000000
juno1qsy075emc7zx47p3qmz089xtmpvmv60g0dfxkv,100.000000000000000000
juno1qfhxppr6vm38l4vyqdsgelhyl388f3g2c5wk6x,100.000000000000000000
juno1qjnzf78yxtgphh9f0s62pxtda2ralrwejhm5gw,100.000000000000000000
juno1q3xx4p9sd0f72sqwkc8l6v8r2fmdgcg54t0d55,1.000000000000000000
juno1qgv3lpzgjxat3jgcuwngts22kygdldsv8mvnet,1.000000000000000000
juno1qjjt538sl3lzffaswx5wj5zxtjw0a7xhvmh26x,0.999940515182806000
juno1qvxgkt6w253uyp7407x2yedrp6alhxp9fyvnzd,0.997540631697277698
juno1qg6pcuxxzm8alt65deq7cpyjrw075ft439xxxc,0.968016080206178566
juno1qxnqc24rtrk7njcauqjhqe5zqmpt05retp3t98,0.755508164702993861
juno1qfq7muk4cx43qnrgtvng8rzex2pd85esjr7je8,0.512362492118178742
juno1qsull9s00frk6l039g6jcklcxxnnehlty59uqq,0.420161996577101270
juno1qsrxnzpavxqc2jqlkeyl3374svvclg4l8mfy6y,0.391537859689127916
juno1qwmuq7wlspvfextwqaqs836wq48nqm3yuq64as,0.369998991010372096
juno1q0fh6l29w7e6vj6x0n0hd5trp02nc8u96swpqy,0.175499333386862182
juno1qq5dpru7je4cf2ax7y4h7603kq3jdpj8rjp897,0.083025729437782067
juno1q2cuye4r58c6aerg5e8qh3acs03nhe43c3zj20,0.044735839216589232
juno1qj0xr3ul890ehz7dj84us9u8t94edsu8q5sapg,0.043228108671053367
juno1q5xk6z34gkrjtqrf2duwj897t6tv7tqqyhdhe4,0.031311200936642947
juno1qrkmestszlv9xcnsah4jf2wzz3zt0nzxnpj9rk,0.026409767508308745
juno1qwqe792ag6p0fg44nk3f2qcredn4lu695qr6h6,0.017159681961948638
juno1qtcaxk390k0322s4npl2xhhjs0eqlm2v995z7c,0.016686811676177347
juno1qwys2exrdqtfv3f4sqf5dsvjpppz048922zh7g,0.014268506629856468
juno1qf4hjtnq0esmqum2kcm0wuy4zdfg65kypy490a,0.002910493631194280
juno1qyt7zr3ck8dvq8cv2fhmkk2traeuw6hd4cnkf9,0.001374016893378234
juno1qtwpmyn3cd6s6cv93vda2w5sun3fx3c5vht2uu,0.000310246014453497
juno1q0jhk7yh5xh6fhu8u9jm8ugak9rf47pcy880h7,0.000149657567798627
juno129s2zc5r845srym3jlmgddk7sjhw2y520hvczf,9785113.000000000000000000
juno186c3nu4gduve9hpdkqsrz9768430u303n0t26p,9222911.000000000000000000
juno1d82wdk7kr9w08c6680vzhcsgjwl5fkr5u9g88s,9129996976.000000000000000000
juno1563rcevekhlfhzy982zyrf4m5xna8nd2r2fe0l,9000000.000000000000000000
juno1c08nu7aw69qkq0qre6xv4da3q9fx7fssjnhf8a,8195396.000000000000000000
juno1e7enlxvppmu7unf2r20xxp2x6emlq5cg8wcghc,8000000.000000000000000000
juno133x8c09kemtn4mlnp6avhruuxs07mwm4u6d0gf,7397503.000000000000000000
juno1zvnamj9h2zylkpl5c2xdkxzz3whmjtqjn678v8,647807.000000000000000000
juno13r7e55v6hdjwrc8zf9qnytdjl2wv0xnqv4356a,62682624.000000000000000000
juno19jm29h3ch44vnscaul99pw67kkmlgfrvk7rvv7,5446070000.000000000000000000
juno1l5r48jjyel8uurp5z29hu9v25ychnfr9mwdt90,543448197.000000000000000000
juno1eklmyhx37xr5ck0wh2fg024x50ame0m5dlp787,5184900000.000000000000000000
juno1zhwy4a44jal3jqsg7exeq79q75m0trfeffrz9d,51642072.000000000000000000
juno1wast5wlvhjz4a5xx8xqvp7kkg935dv62vw55um,5034000000.000000000000000000
juno1qa39l3ry70g64mljzhufvrkkktmfh73rh3qe2g,5000000000.000000000000000000
juno196ypcvpcwy0kgy90px49478pf0kedq8ctmzpc9,49500000.000000000000000000
juno19lee089lrxupf9k0jdkzxkx9q648eguq5y42uy,457323.000000000000000000
juno1xmtw329aw6f7dht5tf3se5haunqw89lxdkfc76,37089041.000000000000000000
juno1na3vskfenmncv47ypahj78m96lpqqlh7kvp4gu,33988156.000000000000000000
juno1y4u7mskv2t6jmuspcwl0dr3k08m2qyszn2mzv8,33933967.000000000000000000
juno1cay2udnvc6gxdll68rut62vns5ds76d0lx8eup,3250000.000000000000000000
juno1ct63ld6yspnyspdnmw88zuyac0qzrkv9crhcwl,300000.000000000000000000
juno1nm8p9tnzvzy7nss57wuv3298yepzvufa0hla3k,299200000.000000000000000000
juno1s53rr24euxcx58dac4g90790gez6a9s7agtefc,291192817.000000000000000000
juno1trke0jkyzaxjsep2qyya0d4k0jeeem8yjxr4lm,291128.000000000000000000
juno1kp6ut4s63nk9wr86ef3ec94n4e8l3m6pggua7r,27382344.000000000000000000
juno1arc9myr67ywdav3te6xavttleuwn3zw94mr569,26292.000000000000000000
juno1lhzdkj754c9g4vz8ec6cr8dlecmj3jyrqjdtzt,25216491.000000000000000000
juno1s33zct2zhhaf60x4a90cpe9yquw99jj0zen8pt,25000000000.000000000000000000
juno1z5y2n307w4q5ex37jlwjq8aj8jumtrf9gsx8vz,250.000000000000000000
juno1nr6c5kmqgagtfmkgz9utf2ww3p8tgryukhy09v,24063000.000000000000000000
juno157zr2683x53sml9t7tgxu3r04etthmd2qvmz4w,21713086.000000000000000000
juno1ksermul20xv6rcccm6udkcd4hmxgcumghehh3a,2040000.000000000000000000
juno1uqc88we9mefhqm4smedtmrww2ac9mwhpmq9llg,20000000.000000000000000000
juno1uzn2kwhxdljjquedrrpzeuwxfk3cjtljl60mrg,200000.000000000000000000
juno1550c0zq7yky2lxane8twg499jw9avlrcujt0kr,20000.000000000000000000
juno10ve59amuh0h2w5yj928hptz0av4pr7hn3dlas8,2000.000000000000000000
juno19yp3j6zm9g82afwh8wqz07p4zmpxf0udqaqed4,1650000084.000000000000000000
juno14g97eneclcejeltqcgr34484e77p6yhkvlkz4n,15700000.000000000000000000
juno17jt3tnxk5nd2y8p4dtgjrvnxmgjdrjzrfhfj4v,154217.000000000000000000
juno1ldf2u4cwl6ns7wujzqx3wnche2q9dvt7ssdj5g,1500.000000000000000000
juno14j8d092ugsvxnj4ej7sgk4z0mp8hn2qkkjptn8,14926041.000000000000000000
juno1zlk34saru8w6w667r7u0nvtkfkr2g4rw7rq6yy,1470500000.000000000000000000
juno1z7w8m7kr83fhx7yqxjd6r9whm56v9y0qwuyjff,144364847.000000000000000000
juno19w9flmrd9xd9xjz8pcts8hae4gl7syuk0hyvfp,140000.000000000000000000
juno13306hrp8e9y9z8lv5h2eccupffj8kw95f8kp5y,130000.000000000000000000
juno18jva79u3n8gg4mnhhhhncp5tm55xk6wfhzu8j5,128000.000000000000000000
juno1nczd84aufn6a5t7tf4l2hlwp22mhvqxtdh5tgd,11800000.000000000000000000
juno1rd2hs2j3rhke53hqjepnyf0asa2m7fk0njxv7p,1174892.000000000000000000
juno1z7e6ws2570ws6jpv5l4p8jgrns9wt9p4ntvy0j,1100000.000000000000000000
juno1klsv3ywj4ke8ag3r6uznqvvnpmcphv70ed7fan,11000.000000000000000000
juno1h9mzjx9fkzmzfsc792zqkmjhc2c3ajl9m2epgh,105000.000000000000000000
juno1jzv2tzxx8g79us35cves73znqdr7y3a7q075gf,1047524.000000000000000000
juno1d56jv9mvz4l4w6fq409xqw6q4xp780pupqf4wg,1035495.000000000000000000
juno1hn8pklg8usp9wc0846764zcak5xw7vxut7ec76,1019000.000000000000000000
juno12ul2hx6vx9jyjmsv9zc2wtv0dr79fdw4nyazmk,1014408.000000000000000000
juno1xjsxxp74veqgxhjuxdz90pqk5sqn7nyg873d9t,101000.000000000000000000
juno1gwvnl0vcfd7dk7vgmmq8pr6zw25qg2wjdrpym6,101000.000000000000000000
juno1tne2tta0q3fqda3pgdpzeh0flp29djcjx2wmdn,101000.000000000000000000
juno1uhh8824y80vw5rj0kxd8awp665xqnwuax2pjxa,101000.000000000000000000
juno14xuljdnn3kznycnfj6eazlzv5hvng7f262tkqd,101000.000000000000000000
juno1h6tec48zxvmurtafe4sg5cgjcty4mrncj9pk80,101000.000000000000000000
juno1kq2lsya5sxv4my0xwwed68mkjrsktf7jguslef,10000000000.000000000000000000
juno1tgs7a0ej04t7k0ywdfhk3lddd7a2tmgv5u6af6,1000000000.000000000000000000
juno1dxs250t8yhap45gghasd5xmdd4lh9mcyrge5g3,1000000.000000000000000000
juno1lnsuc3cplygr9s8rkpmx5pjdp88lcklvchkzg3,1000000.000000000000000000
juno16zlje8lr5xl8da5j7e8d40jn36np5mqxk02nq2,1000000.000000000000000000
juno19cdcyqej774srr90qdyxggdf3hcqzq9mfwknsp,1000000.000000000000000000
juno1v2tge70efclnd75p5ze7u0asdxynlgk6dy643d,100000.000000000000000000
juno1fg7ta5qsq62tk7f2cfpjt89fh2dzvxv58nred2,100000.000000000000000000
juno1x6pna88522mveamvcclmsy7engkrhdyz60kj4d,100000.000000000000000000
juno1qmvzmthznkmalysfaateacc2aksdyhxgewe77n,1000.000000000000000000
juno14a0faqzhdlr7dy4m9ztxh3fejndc3qq8d6eyns,1000.000000000000000000
juno12l9cs5n84x37d3wyst0pn6dz0pnpvwx2xeke0h,1000.000000000000000000
juno1etqr3uek57fpr3k284q6gnx809zdgcn0r4aanf,1000.000000000000000000
juno10d72hucwxa3kgnhnz9fwz8pr3fa5staudvwrql,1000.000000000000000000
juno196zavnaea8lqgt3eqte7yvhm762ma2qppsrurt,100.000000000000000000
juno1kuhx0k4wtu8qmnyjeew3wyzw8pkpmjknvmeaqt,100.000000000000000000
juno1ylkezxjf9wl9cjnq7aqv6qutggx87y94zzp28s,99374984.000000000000000000
juno1mjf9e040f6awj6eznwgtzpaa4l57yt7hx7gulc,929967660.000000000000000000
juno1jua6l4jnkvlqeyv6uuy5ku9l9la6cmq292quxt,860912826.000000000000000000
juno1zaertzj3cuqs0yzw4arglrukph3vyvmrhscevm,830000.000000000000000000
juno1qajttzprqmq7j6qpj8e8wf2l3nfnux9smaalz7,80971044.000000000000000000
juno1459l6j6h63tqvuu46y5f5pnmzc5fhh0yewlpzk,800000.000000000000000000
juno18utmyq343u8kka46xjc9l9m47a2uuwgv42ce9s,75000000.000000000000000000
juno1xjfgaw24t5yl094l72r9wdz03tzhpdajsk9rce,70205688.000000000000000000
juno1dldmnr83dtlft4gnexzqny30nnkxt9jcrat0xt,7002203.000000000000000000
juno1mxwqf32le9nnwwwfsf6d6e8um9elnmsex5tpt9,7000000.000000000000000000
juno1jfy2dg4dka0qkccp2zfyk65dz6xqv0y6a5ldnp,620000.000000000000000000
juno1w7dndq5ru7v5yuulavfxw5av9dp5e6gwslvrcq,61900000.000000000000000000
juno1semz934jfwjzzlrect7xhr3x25q8uku9lens3a,59500000.000000000000000000
juno142zrdg7e8spfgypz7xhkry65mkuw26ltzmc8dr,567315119.000000000000000000
